"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1,228,"THA","Thailand",1,"Amnat Charoen",1,"Chanuman","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E32><U+0E19><U+0E38><U+0E21><U+0E32><U+0E19>",NA
2,228,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E31><U+0E27><U+0E15><U+0E30><U+0E1E><U+0E32><U+0E19>",NA
3,228,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E37><U+0E2D><U+0E2D><U+0E33><U+0E19><U+0E32><U+0E08>",NA
4,228,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E33><U+0E19><U+0E32><U+0E08><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D>",NA
5,228,"THA","Thailand",1,"Amnat Charoen",5,"Pathum Ratwongsa","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E17><U+0E38><U+0E21><U+0E23><U+0E32><U+0E0A><U+0E27><U+0E07><U+0E28><U+0E32>",NA
6,228,"THA","Thailand",1,"Amnat Charoen",6,"Phana","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E19><U+0E32>",NA
7,228,"THA","Thailand",1,"Amnat Charoen",7,"Senangkhanikhom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E19><U+0E32><U+0E07><U+0E04><U+0E19><U+0E34><U+0E04><U+0E21>",NA
8,228,"THA","Thailand",2,"Ang Thong",8,"Chaiyo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E0A><U+0E42><U+0E22>",NA
9,228,"THA","Thailand",2,"Ang Thong",9,"Muang Ang Thong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E48><U+0E32><U+0E07><U+0E17><U+0E2D><U+0E07>",NA
10,228,"THA","Thailand",2,"Ang Thong",10,"Pa Mok","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E48><U+0E32><U+0E42><U+0E21><U+0E01>",NA
11,228,"THA","Thailand",2,"Ang Thong",11,"Pho Thong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C><U+0E17><U+0E2D><U+0E07>",NA
12,228,"THA","Thailand",2,"Ang Thong",12,"Samko","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E32><U+0E21><U+0E42><U+0E01><U+0E49>",NA
13,228,"THA","Thailand",2,"Ang Thong",13,"Sawaengha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E2A><U+0E27><U+0E07><U+0E2B><U+0E32>",NA
14,228,"THA","Thailand",2,"Ang Thong",14,"Wiset Chai Chan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E34><U+0E40><U+0E28><U+0E29><U+0E0A><U+0E31><U+0E22><U+0E0A><U+0E32><U+0E0D>",NA
15,228,"THA","Thailand",3,"Bangkok Metropolis",15,"Bang Bon","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E1A><U+0E2D><U+0E19>",NA
16,228,"THA","Thailand",3,"Bangkok Metropolis",16,"Bang Kapi","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E01><U+0E30><U+0E1B>",NA
17,228,"THA","Thailand",3,"Bangkok Metropolis",17,"Bang Khae","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E41><U+0E04>",NA
18,228,"THA","Thailand",3,"Bangkok Metropolis",18,"Bang Khen","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E40><U+0E02><U+0E19>",NA
19,228,"THA","Thailand",3,"Bangkok Metropolis",19,"Bang Kho Laem","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E04><U+0E2D><U+0E41><U+0E2B><U+0E25><U+0E21>",NA
20,228,"THA","Thailand",3,"Bangkok Metropolis",20,"Bang Na","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E19><U+0E32>",NA
21,228,"THA","Thailand",3,"Bangkok Metropolis",21,"Bang Plad","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E1E><U+0E25><U+0E31><U+0E14>","Bang Phlat"
22,228,"THA","Thailand",3,"Bangkok Metropolis",22,"Bang Rak","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E23><U+0E31><U+0E01>",NA
23,228,"THA","Thailand",3,"Bangkok Metropolis",23,"Bang Su","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E0B><U+0E37><U+0E48><U+0E2D>","Bang Sue"
24,228,"THA","Thailand",3,"Bangkok Metropolis",24,"Bangkhuntien","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E02><U+0E38><U+0E19><U+0E40><U+0E17><U+0E35><U+0E22><U+0E19>","Bang Khun Thian"
25,228,"THA","Thailand",3,"Bangkok Metropolis",25,"Bangkok Noi","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E01><U+0E2D><U+0E01><U+0E19><U+0E49><U+0E2D><U+0E22>",NA
26,228,"THA","Thailand",3,"Bangkok Metropolis",26,"Bangkok Yai","Khet","District","<U+0E1A><U+0E32><U+0E07><U+0E01><U+0E2D><U+0E01><U+0E43><U+0E2B><U+0E0D><U+0E48>",NA
27,228,"THA","Thailand",3,"Bangkok Metropolis",27,"Bung Kum","Khet","District","<U+0E1A><U+0E36><U+0E07><U+0E01><U+0E38><U+0E48><U+0E21>","Bueng Kum"
28,228,"THA","Thailand",3,"Bangkok Metropolis",28,"Chatuchak","Khet","District","<U+0E08><U+0E15><U+0E38><U+0E08><U+0E31><U+0E01><U+0E23>",NA
29,228,"THA","Thailand",3,"Bangkok Metropolis",29,"Chom Thong","Khet","District","<U+0E08><U+0E2D><U+0E21><U+0E17><U+0E2D><U+0E07>",NA
30,228,"THA","Thailand",3,"Bangkok Metropolis",30,"Din Dang","Khet","District","<U+0E14><U+0E34><U+0E19><U+0E41><U+0E14><U+0E07>","Din Daeng"
31,228,"THA","Thailand",3,"Bangkok Metropolis",31,"Don Muang","Khet","District","<U+0E14><U+0E2D><U+0E19><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07>","Don Mueang"
32,228,"THA","Thailand",3,"Bangkok Metropolis",32,"Dusit","Khet","District","<U+0E14><U+0E38><U+0E2A><U+0E34><U+0E15>",NA
33,228,"THA","Thailand",3,"Bangkok Metropolis",33,"Huai Kwang","Khet","District","<U+0E2B><U+0E49><U+0E27><U+0E22><U+0E02><U+0E27><U+0E32><U+0E07>",NA
34,228,"THA","Thailand",3,"Bangkok Metropolis",34,"Khan Na Yao","Khet","District","<U+0E04><U+0E31><U+0E19><U+0E19><U+0E32><U+0E22><U+0E32><U+0E27>",NA
35,228,"THA","Thailand",3,"Bangkok Metropolis",35,"Khlong Sam Wa","Khet","District","<U+0E04><U+0E25><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E27><U+0E32>",NA
36,228,"THA","Thailand",3,"Bangkok Metropolis",36,"Khlong San","Khet","District","<U+0E04><U+0E25><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E19>",NA
37,228,"THA","Thailand",3,"Bangkok Metropolis",37,"Khlong Toey","Khet","District","<U+0E04><U+0E25><U+0E2D><U+0E07><U+0E40><U+0E15><U+0E22>","Khlong Toei"
38,228,"THA","Thailand",3,"Bangkok Metropolis",38,"Lak Si","Khet","District","<U+0E2B><U+0E25><U+0E31><U+0E01><U+0E2A>",NA
39,228,"THA","Thailand",3,"Bangkok Metropolis",39,"Lat Krabang","Khet","District","<U+0E25><U+0E32><U+0E14><U+0E01><U+0E23><U+0E30><U+0E1A><U+0E31><U+0E07>",NA
40,228,"THA","Thailand",3,"Bangkok Metropolis",40,"Lat Phrao","Khet","District","<U+0E25><U+0E32><U+0E14><U+0E1E><U+0E23><U+0E49><U+0E32><U+0E27>",NA
41,228,"THA","Thailand",3,"Bangkok Metropolis",41,"Min Buri","Khet","District","<U+0E21><U+0E35><U+0E19><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
42,228,"THA","Thailand",3,"Bangkok Metropolis",42,"Nong Chok","Khet","District","<U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E08><U+0E2D><U+0E01>",NA
43,228,"THA","Thailand",3,"Bangkok Metropolis",43,"Nongkheam","Khet","District","<U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E41><U+0E02><U+0E21>","Nong Khaem"
44,228,"THA","Thailand",3,"Bangkok Metropolis",44,"Pathum Wan","Khet","District","<U+0E1B><U+0E17><U+0E38><U+0E21><U+0E27><U+0E31><U+0E19>",NA
45,228,"THA","Thailand",3,"Bangkok Metropolis",45,"Phasi Charoen","Khet","District","<U+0E20><U+0E32><U+0E29><U+0E35><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D>",NA
46,228,"THA","Thailand",3,"Bangkok Metropolis",46,"Phaya Thai","Khet","District","<U+0E1E><U+0E0D><U+0E32><U+0E44><U+0E17>",NA
47,228,"THA","Thailand",3,"Bangkok Metropolis",47,"Phra Nakhon","Khet","District","<U+0E1E><U+0E23><U+0E30><U+0E19><U+0E04><U+0E23>",NA
48,228,"THA","Thailand",3,"Bangkok Metropolis",48,"Pom Pram Sattru","Khet","District","<U+0E1B><U+0E49><U+0E2D><U+0E21><U+0E1B><U+0E23><U+0E32><U+0E1A><U+0E28><U+0E31><U+0E15><U+0E23><U+0E39><U+0E1E><U+0E48><U+0E32><U+0E22>","Pom Pram Sattru Phai"
49,228,"THA","Thailand",3,"Bangkok Metropolis",49,"Prakanong","Khet","District","<U+0E1E><U+0E23><U+0E30><U+0E42><U+0E02><U+0E19><U+0E07>",NA
50,228,"THA","Thailand",3,"Bangkok Metropolis",50,"Prawet","Khet","District","<U+0E1B><U+0E23><U+0E30><U+0E40><U+0E27><U+0E28>",NA
51,228,"THA","Thailand",3,"Bangkok Metropolis",51,"Rat Burana","Khet","District","<U+0E23><U+0E32><U+0E29><U+0E0E><U+0E23><U+0E4C><U+0E1A><U+0E39><U+0E23><U+0E13><U+0E30>",NA
52,228,"THA","Thailand",3,"Bangkok Metropolis",52,"Ratchathewi","Khet","District","<U+0E23><U+0E32><U+0E0A><U+0E40><U+0E17><U+0E27><U+0E35>","Rat Thewi"
53,228,"THA","Thailand",3,"Bangkok Metropolis",53,"Sai Mai","Khet","District","<U+0E2A><U+0E32><U+0E22><U+0E44><U+0E2B><U+0E21>",NA
54,228,"THA","Thailand",3,"Bangkok Metropolis",54,"Samphantawong","Khet","District","<U+0E2A><U+0E31><U+0E21><U+0E1E><U+0E31><U+0E19><U+0E18><U+0E27><U+0E07><U+0E28><U+0E4C>",NA
55,228,"THA","Thailand",3,"Bangkok Metropolis",55,"Saphan Sung","Khet","District","<U+0E2A><U+0E30><U+0E1E><U+0E32><U+0E19><U+0E2A><U+0E39><U+0E07>",NA
56,228,"THA","Thailand",3,"Bangkok Metropolis",56,"Sathorn","Khet","District","<U+0E2A><U+0E32><U+0E17><U+0E23>","Saton"
57,228,"THA","Thailand",3,"Bangkok Metropolis",57,"Suan Luang","Khet","District","<U+0E2A><U+0E27><U+0E19><U+0E2B><U+0E25><U+0E27><U+0E07>",NA
58,228,"THA","Thailand",3,"Bangkok Metropolis",58,"Taling Chan","Khet","District","<U+0E15><U+0E25><U+0E34><U+0E48><U+0E07><U+0E0A><U+0E31><U+0E19>",NA
59,228,"THA","Thailand",3,"Bangkok Metropolis",59,"Thawi Wattana","Khet","District","<U+0E17><U+0E27><U+0E35><U+0E27><U+0E31><U+0E12><U+0E19><U+0E32>)",NA
60,228,"THA","Thailand",3,"Bangkok Metropolis",60,"Thon Buri","Khet","District","<U+0E18><U+0E19><U+0E1A><U+0E38><U+0E23>",NA
61,228,"THA","Thailand",3,"Bangkok Metropolis",61,"Thungkru","Khet","District","<U+0E17><U+0E38><U+0E48><U+0E07><U+0E04><U+0E23><U+0E38>",NA
62,228,"THA","Thailand",3,"Bangkok Metropolis",62,"Wang Thonglang","Khet","District","<U+0E27><U+0E31><U+0E07><U+0E17><U+0E2D><U+0E07><U+0E2B><U+0E25><U+0E32><U+0E07>",NA
63,228,"THA","Thailand",3,"Bangkok Metropolis",63,"Wattana","Khet","District","<U+0E27><U+0E31><U+0E12><U+0E19><U+0E32>","Vadhana"
64,228,"THA","Thailand",3,"Bangkok Metropolis",64,"Yannawa","Khet","District","<U+0E22><U+0E32><U+0E19><U+0E19><U+0E32><U+0E27><U+0E32>",NA
65,228,"THA","Thailand",4,"Bueng Kan",65,"Bung Kan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E36><U+0E07><U+0E01><U+0E32><U+0E2C>","Bueng Kan"
66,228,"THA","Thailand",4,"Bueng Kan",66,"Bung Khong Long","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E36><U+0E07><U+0E42><U+0E02><U+0E07><U+0E2B><U+0E25><U+0E07>",NA
67,228,"THA","Thailand",4,"Bueng Kan",67,"K. Bung Khla","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E38><U+0E48><U+0E07><U+0E04><U+0E25><U+0E49><U+0E32>",NA
68,228,"THA","Thailand",4,"Bueng Kan",68,"Pak Khat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E04><U+0E32><U+0E14>",NA
69,228,"THA","Thailand",4,"Bueng Kan",69,"Phon Charoen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D>",NA
70,228,"THA","Thailand",4,"Bueng Kan",70,"Seka","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0B><U+0E01><U+0E32>",NA
71,228,"THA","Thailand",4,"Bueng Kan",71,"Si Wilai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E27><U+0E34><U+0E44><U+0E25>",NA
72,228,"THA","Thailand",4,"Bueng Kan",72,"So Phisai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E0B><U+0E48><U+0E1E><U+0E34><U+0E2A><U+0E31><U+0E22>",NA
73,228,"THA","Thailand",5,"Buri Ram",73,"Ban Kruat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E01><U+0E23><U+0E27><U+0E14>",NA
74,228,"THA","Thailand",5,"Buri Ram",74,"Ban Mai Chai Pho","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E43><U+0E2B><U+0E21><U+0E48><U+0E44><U+0E0A><U+0E22><U+0E1E><U+0E08><U+0E19><U+0E4C>","Ban Mai Chai Phot"
75,228,"THA","Thailand",5,"Buri Ram",75,"Chalermphrakiet","Amphoe","District","<U+0E40><U+0E09><U+0E25><U+0E34><U+0E21><U+0E1E><U+0E23><U+0E30><U+0E40><U+0E01><U+0E35><U+0E22><U+0E23><U+0E15>","Chaloem Phra Kiat"
76,228,"THA","Thailand",5,"Buri Ram",76,"Cham Ni","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E33><U+0E19><U+0E34>",NA
77,228,"THA","Thailand",5,"Buri Ram",77,"Huai Rat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E27><U+0E22><U+0E23><U+0E32><U+0E0A>",NA
78,228,"THA","Thailand",5,"Buri Ram",78,"K. Ban Dan","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E14><U+0E48><U+0E32><U+0E19>",NA
79,228,"THA","Thailand",5,"Buri Ram",79,"K. Daen Kong","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E04><U+0E19><U+0E14><U+0E07>","Daen Kong"
80,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E39><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07>",NA
81,228,"THA","Thailand",5,"Buri Ram",81,"Krasang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E23><U+0E30><U+0E2A><U+0E31><U+0E07>",NA
82,228,"THA","Thailand",5,"Buri Ram",82,"Lahan Sai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E30><U+0E2B><U+0E32><U+0E19><U+0E17><U+0E23><U+0E32><U+0E22>",NA
83,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E1B><U+0E25><U+0E32><U+0E22><U+0E21><U+0E32><U+0E28>",NA
84,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E1A><U+0E38><U+0E23><U+0E35><U+0E23><U+0E31><U+0E21><U+0E22><U+0E4C>",NA
85,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C>",NA
86,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E07><U+0E23><U+0E2D><U+0E07>",NA
87,228,"THA","Thailand",5,"Buri Ram",87,"Non Din Daeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E14><U+0E34><U+0E19><U+0E41><U+0E14><U+0E07>",NA
88,228,"THA","Thailand",5,"Buri Ram",88,"Non Suwan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E2A><U+0E38><U+0E27><U+0E23><U+0E23><U+0E13>",NA
89,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2B><U+0E07><U+0E2A><U+0E4C>",NA
90,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E01><U+0E35><U+0E48>",NA
91,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E30><U+0E04><U+0E33>",NA
92,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E25><U+0E31><U+0E1A><U+0E1E><U+0E25><U+0E32><U+0E0A><U+0E31><U+0E22>",NA
93,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E38><U+0E17><U+0E44><U+0E18><U+0E2A><U+0E07>",NA
94,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E30><U+0E42><U+0E04><U+0E19><U+0E0A><U+0E31><U+0E22>",NA
95,228,"THA","Thailand",5,"Buri Ram",95,"Satuk","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E15><U+0E36><U+0E01>",NA
96,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C>",NA
97,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E04><U+0E25><U+0E49><U+0E32>",NA
98,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E19><U+0E49><U+0E33><U+0E40><U+0E1B><U+0E23><U+0E35><U+0E49><U+0E22><U+0E27>",NA
99,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1B><U+0E30><U+0E01><U+0E07>",NA
100,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E25><U+0E2D><U+0E07><U+0E40><U+0E02><U+0E37><U+0E48><U+0E2D><U+0E19>","Khlong Khuan"
101,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E09><U+0E30><U+0E40><U+0E0A><U+0E34><U+0E07><U+0E40><U+0E17><U+0E23><U+0E32>",NA
102,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E19><U+0E21><U+0E2A><U+0E32><U+0E23><U+0E04><U+0E32><U+0E21>",NA
103,228,"THA","Thailand",6,"Chachoengsao",103,"Plaeng Yao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E1B><U+0E25><U+0E07><U+0E22><U+0E32><U+0E27>",NA
104,228,"THA","Thailand",6,"Chachoengsao",104,"Ratchasan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E32><U+0E0A><U+0E2A><U+0E32><U+0E2A><U+0E19><U+0E4C>",NA
105,228,"THA","Thailand",6,"Chachoengsao",105,"Sanam Chaikhet","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E19><U+0E32><U+0E21><U+0E0A><U+0E31><U+0E22><U+0E40><U+0E02><U+0E15>",NA
106,228,"THA","Thailand",6,"Chachoengsao",106,"Tha Ta Kieb","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E15><U+0E30><U+0E40><U+0E01><U+0E35><U+0E22><U+0E1A>",NA
107,228,"THA","Thailand",7,"Chai Nat",107,"Han Kha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E31><U+0E19><U+0E04><U+0E32>",NA
108,228,"THA","Thailand",7,"Chai Nat",108,"K. Noen Kham","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E19><U+0E34><U+0E19><U+0E02><U+0E32><U+0E21>",NA
109,228,"THA","Thailand",7,"Chai Nat",109,"K. Nong Ma Mong","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E21><U+0E30><U+0E42><U+0E21><U+0E07>","Nong Ma Mong"
110,228,"THA","Thailand",7,"Chai Nat",110,"Manorom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E42><U+0E19><U+0E23><U+0E21><U+0E22><U+0E4C>",NA
111,228,"THA","Thailand",7,"Chai Nat",111,"Muang Chai Nat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E0A><U+0E31><U+0E22><U+0E19><U+0E32><U+0E17>",NA
112,228,"THA","Thailand",7,"Chai Nat",112,"Sankha Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E23><U+0E23><U+0E04><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
113,228,"THA","Thailand",7,"Chai Nat",113,"Sanphaya","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E23><U+0E23><U+0E1E><U+0E22><U+0E32>",NA
114,228,"THA","Thailand",7,"Chai Nat",114,"Wat Sing","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E14><U+0E2A><U+0E34><U+0E07><U+0E2B><U+0E4C>",NA
115,228,"THA","Thailand",8,"Chaiyaphum",115,"Bamnet Narong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E33><U+0E40><U+0E2B><U+0E19><U+0E47><U+0E08><U+0E13><U+0E23><U+0E07><U+0E04><U+0E4C>","Amhpoe Bamnet Narong"
116,228,"THA","Thailand",8,"Chaiyaphum",116,"Ban Khwao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E40><U+0E02><U+0E27><U+0E49><U+0E32>",NA
117,228,"THA","Thailand",8,"Chaiyaphum",117,"Ban Thaen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E41><U+0E17><U+0E48><U+0E19>",NA
118,228,"THA","Thailand",8,"Chaiyaphum",118,"Chatturat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E31><U+0E15><U+0E38><U+0E23><U+0E31><U+0E2A>",NA
