"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
5630,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5630,"Kut Mak Fai","Tambon","Sub district",NA,NA
5631,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5631,"Mak Ya","Tambon","Sub district",NA,NA
5632,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5632,"Nam Phon","Tambon","Sub district",NA,NA
5633,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5633,"Non Wai","Tambon","Sub district",NA,NA
5634,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5634,"Nong Bua Ban","Tambon","Sub district",NA,NA
5635,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5635,"Nong O","Tambon","Sub district",NA,NA
5636,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So",5636,"Up Mung","Tambon","Sub district",NA,NA
5637,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5637,"Ban Lao","Tambon","Sub district",NA,NA
5638,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5638,"Ban That","Tambon","Sub district",NA,NA
5639,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5639,"Chiang Wang","Tambon","Sub district",NA,NA
5640,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5640,"Chom Si","Tambon","Sub district",NA,"Chom Sri"
5641,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5641,"Na Bua","Tambon","Sub district",NA,NA
5642,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5642,"Na Phu","Tambon","Sub district",NA,NA
5643,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5643,"Phen","Tambon","Sub district",NA,NA
5644,228,"THA","Thailand",73,"Udon Thani",889,"Phen",5644,"Sum Sao","Tambon","Sub district",NA,NA
5645,228,"THA","Thailand",73,"Udon Thani",890,"Phibun Rak",5645,"Ban Daeng","Tambon","Sub district",NA,NA
5646,228,"THA","Thailand",73,"Udon Thani",890,"Phibun Rak",5646,"Don Kloi","Tambon","Sub district",NA,NA
5647,228,"THA","Thailand",73,"Udon Thani",890,"Phibun Rak",5647,"Na Sai","Tambon","Sub district",NA,NA
5648,228,"THA","Thailand",73,"Udon Thani",891,"Sang Khom",5648,"Ban Khok","Tambon","Sub district",NA,NA
5649,228,"THA","Thailand",73,"Udon Thani",891,"Sang Khom",5649,"Ban Yuat","Tambon","Sub district",NA,NA
5650,228,"THA","Thailand",73,"Udon Thani",891,"Sang Khom",5650,"Chiang Da","Tambon","Sub district",NA,NA
5651,228,"THA","Thailand",73,"Udon Thani",891,"Sang Khom",5651,"Sang Khom","Tambon","Sub district",NA,"Srang Khom"
5652,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5652,"Ban Prong","Tambon","Sub district",NA,NA
5653,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5653,"Champi","Tambon","Sub district",NA,"Cham Pi"
5654,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5654,"Hua Na Kham","Tambon","Sub district",NA,NA
5655,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5655,"Na Yung","Tambon","Sub district",NA,NA
5656,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5656,"Nong Nok Khian","Tambon","Sub district",NA,NA
5657,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5657,"Si That","Tambon","Sub district",NA,"Sri That"
5658,228,"THA","Thailand",73,"Udon Thani",892,"Si That",5658,"Tat Thong","Tambon","Sub district",NA,NA
5659,228,"THA","Thailand",73,"Udon Thani",893,"Thung Fon",5659,"Na Chum Saeng","Tambon","Sub district",NA,"Nachum Saeng"
5660,228,"THA","Thailand",73,"Udon Thani",893,"Thung Fon",5660,NA,"Tambon","Sub district",NA,NA
5661,228,"THA","Thailand",73,"Udon Thani",893,"Thung Fon",5661,"Thung Fon","Tambon","Sub district",NA,NA
5662,228,"THA","Thailand",73,"Udon Thani",893,"Thung Fon",5662,"Thung Yai","Tambon","Sub district",NA,NA
5663,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo",5663,"Ba Yao","Tambon","Sub district",NA,NA
5664,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo",5664,"Kham Khok Sung","Tambon","Sub district",NA,NA
5665,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo",5665,"Nong Kung Thap Ma","Tambon","Sub district",NA,NA
5666,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo",5666,"Nong Ya Sai","Tambon","Sub district",NA,NA
5667,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo",5667,"Phasuk","Tambon","Sub district",NA,"Pha Suk"
5668,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5668,"Ban Bueng","Tambon","Sub district",NA,"Ban Bung"
5669,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5669,"Ban Mai Khlong Khian","Tambon","Sub district",NA,NA
5670,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5670,"Ban Rai","Tambon","Sub district",NA,NA
5671,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5671,"Hu Chang","Tambon","Sub district",NA,NA
5672,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5672,"Huai Haeng","Tambon","Sub district",NA,NA
5673,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5673,"Kaen Makrut","Tambon","Sub district",NA,NA
5674,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5674,"Khok Khwai","Tambon","Sub district",NA,NA
5675,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5675,"Muang Karung","Tambon","Sub district",NA,NA
5676,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5676,"Nong Chok","Tambon","Sub district",NA,NA
5677,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5677,"Thap Luang","Tambon","Sub district",NA,NA
5678,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai",5678,"Wang Hin","Tambon","Sub district",NA,NA
5679,228,"THA","Thailand",74,"Uthai Thani",896,"Huai Khot",5679,"Huai Khot","Tambon","Sub district",NA,NA
5680,228,"THA","Thailand",74,"Uthai Thani",896,"Huai Khot",5680,"Suk Ruethai","Tambon","Sub district",NA,"Suk Ruthai"
5681,228,"THA","Thailand",74,"Uthai Thani",896,"Huai Khot",5681,"Thong Lang","Tambon","Sub district",NA,NA
5682,228,"THA","Thailand",74,"Uthai Thani",897,"Lan Sak",5682,"Lan Sak","Tambon","Sub district",NA,NA
5683,228,"THA","Thailand",74,"Uthai Thani",897,"Lan Sak",5683,"Pa O","Tambon","Sub district",NA,NA
5684,228,"THA","Thailand",74,"Uthai Thani",897,"Lan Sak",5684,"Pradu Yuen","Tambon","Sub district",NA,"Pradu Yun"
5685,228,"THA","Thailand",74,"Uthai Thani",897,"Lan Sak",5685,"Rabam","Tambon","Sub district",NA,NA
5686,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5686,"Don Khwang","Tambon","Sub district",NA,NA
5687,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5687,"Hat Thanong","Tambon","Sub district",NA,"Hat Tanong"
5688,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5688,"Ko Thepho","Tambon","Sub district",NA,NA
5689,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5689,"Nam Suem","Tambon","Sub district",NA,"Nam Sum"
5690,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5690,"Noen Chaeng","Tambon","Sub district",NA,NA
5691,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5691,"Non Lek","Tambon","Sub district",NA,NA
5692,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5692,"Nong Kae","Tambon","Sub district",NA,NA
5693,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5693,"Nong Phai Baen","Tambon","Sub district",NA,NA
5694,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5694,"Nong Phang Kha","Tambon","Sub district",NA,NA
5695,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5695,"Nong Tao","Tambon","Sub district",NA,NA
5696,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5696,"Sakae Krang","Tambon","Sub district",NA,"Sake Krang"
5697,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani",5697,"Thung Yai","Tambon","Sub district",NA,NA
5698,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5698,"Ban Kao","Tambon","Sub district",NA,NA
5699,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5699,"Khao Bang Kreak","Tambon","Sub district",NA,NA
5700,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5700,"Khao Kwang Thong","Tambon","Sub district",NA,NA
5701,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5701,"Nong Chang","Tambon","Sub district",NA,NA
5702,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5702,"Nong Nang Nuan","Tambon","Sub district",NA,NA
5703,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5703,"Nong Suang","Tambon","Sub district",NA,"Nong Sruang"
5704,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5704,"Nong Yang","Tambon","Sub district",NA,NA
5705,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5705,"Thung Phong","Tambon","Sub district",NA,NA
5706,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5706,"Thung Pho","Tambon","Sub district",NA,NA
5707,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang",5707,"Utai Kao","Tambon","Sub district",NA,"Uthai Kao"
5708,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5708,"Don Kloi","Tambon","Sub district",NA,NA
5709,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5709,"Dong Khwang","Tambon","Sub district",NA,NA
5710,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5710,"Huai Rop","Tambon","Sub district",NA,NA
5711,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5711,"Lum Khao","Tambon","Sub district",NA,NA
5712,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5712,"Mok Thaeo","Tambon","Sub district",NA,NA
5713,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5713,"Nong Khayang","Tambon","Sub district",NA,NA
5714,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5714,"Nong Phai","Tambon","Sub district",NA,NA
5715,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5715,"Tha Pho","Tambon","Sub district",NA,NA
5716,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang",5716,"Thung Phueng","Tambon","Sub district",NA,"Thung Phung"
